image_id,tooth_fdi,gt_crop_path,yolo_crop_path,mask_iou,fdi_confidence,accept,reason
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,23,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/23_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/23_raw.png,0.5755437358470693,0.9232795834541321,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,24,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/24_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/24_raw.png,0.5719070438501571,0.9316691160202026,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,25,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/25_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/25_raw.png,0.637278722665741,0.8881674408912659,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,26,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/26_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/26_raw.png,0.7120568296084855,0.9156462550163269,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,27,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/27_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/27_raw.png,0.7308054196462176,0.9309292435646057,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,28,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/28_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/28_raw.png,0.58765717589247,0.940869152545929,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,31,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/31_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/31_raw.png,0.6504030244667951,0.9227079153060913,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,32,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/32_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/32_raw.png,0.7227625824139957,0.828685998916626,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,33,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/33_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/33_raw.png,0.7081882851521114,0.869401752948761,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,34,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/34_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/34_raw.png,0.8045904400926511,0.8908688426017761,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,35,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/35_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/35_raw.png,0.6597296717442609,0.9355854392051697,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,36,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/36_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/36_raw.png,0.8095190746080674,0.8828241229057312,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,37,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/37_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/37_raw.png,0.7739983729916616,0.9262818694114685,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,38,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/38_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/38_raw.png,0.5365942912905587,0.5521431565284729,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,41,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/41_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/41_raw.png,0.6262619553666312,0.9154345393180847,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,42,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/42_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/42_raw.png,0.7321851325757576,0.8562111258506775,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,43,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/43_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/43_raw.png,0.6204278214084262,0.9177550673484802,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,44,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/44_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/44_raw.png,0.769591487059248,0.9033395648002625,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,45,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/45_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/45_raw.png,0.7439216492021095,0.8969391584396362,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,46,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/46_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/46_raw.png,0.8022765159408211,0.8996540904045105,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,47,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/47_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/47_raw.png,0.7481942298860172,0.9187476634979248,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,48,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/48_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/48_raw.png,0.7037108620023192,0.9127189517021179,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,53,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/53_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/53_raw.png,0.5498128419234092,0.8938660025596619,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,63,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/63_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/63_raw.png,0.5493002293033921,0.526741087436676,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,64,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/64_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/64_raw.png,0.4754587498135163,0.6570714712142944,False,iou<0.5(0.48)
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,73,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/73_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/73_raw.png,0.5370650529500757,0.926140546798706,True,ok
ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807,74,identification/data/crops_gt/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/74_raw.png,identification/data/crops_yolo/ImageFile_00288b7f-ef32-4cf6-ab87-30cdcdd5ca05_000147807/74_raw.png,0.5606881603901381,0.9556726813316345,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,11,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/11_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/11_raw.png,0.64750393081761,0.9101574420928955,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,12,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/12_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/12_raw.png,0.5120075046904315,0.9241785407066345,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,13,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/13_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/13_raw.png,0.7054192111226332,0.91158127784729,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,14,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/14_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/14_raw.png,0.5502437355682888,0.9209581613540649,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,15,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/15_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/15_raw.png,0.6440575747828884,0.9282262325286865,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,16,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/16_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/16_raw.png,0.40132978723404256,0.6878461837768555,False,iou<0.5(0.40)
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,17,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/17_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/17_raw.png,0.6940159403522304,0.9052262902259827,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,18,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/18_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/18_raw.png,0.7479503996720639,0.9100657105445862,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,21,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/21_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/21_raw.png,0.6072428686696094,0.9054867625236511,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,22,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/22_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/22_raw.png,0.5521485524696313,0.9085245728492737,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,23,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/23_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/23_raw.png,0.542355172013467,0.9186373949050903,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,24,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/24_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/24_raw.png,0.6578610239872774,0.9240531325340271,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,25,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/25_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/25_raw.png,0.7270821942773829,0.8890093564987183,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,26,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/26_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/26_raw.png,0.6255346255346256,0.9063612222671509,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,27,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/27_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/27_raw.png,0.7619513901031649,0.9139502048492432,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,28,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/28_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/28_raw.png,0.8141601375883815,0.9491907358169556,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,31,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/31_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/31_raw.png,0.4598205641257342,0.9372838735580444,False,iou<0.5(0.46)
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,32,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/32_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/32_raw.png,0.5597355221158231,0.9303690195083618,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,33,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/33_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/33_raw.png,0.6733933410762679,0.9121783971786499,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,34,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/34_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/34_raw.png,0.7112909357519144,0.926444947719574,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,36,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/36_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/36_raw.png,0.811822852675081,0.922523021697998,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,37,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/37_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/37_raw.png,0.8377036926296906,0.889439582824707,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,38,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/38_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/38_raw.png,0.7517852975495916,0.9281105995178223,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,41,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/41_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/41_raw.png,0.5194261805140467,0.8996523022651672,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,42,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/42_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/42_raw.png,0.6227371469949312,0.9348000884056091,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,43,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/43_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/43_raw.png,0.710897497826297,0.8972834944725037,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,44,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/44_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/44_raw.png,0.6721626688458395,0.9212506413459778,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,45,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/45_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/45_raw.png,0.6580310880829016,0.9081442356109619,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,46,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/46_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/46_raw.png,0.7571571238348869,0.9135039448738098,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,47,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/47_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/47_raw.png,0.8290960012447487,0.91245436668396,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,48,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/48_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/48_raw.png,0.786833855799373,0.8970943093299866,True,ok
ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796,75,identification/data/crops_gt/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/75_raw.png,identification/data/crops_yolo/ImageFile_005a5c22-cf1c-4056-b566-2bcf7427984f_000202796/75_raw.png,0.34894491259837035,0.2254277914762497,False,iou<0.5(0.35)
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,11,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/11_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/11_raw.png,0.8314695957123006,0.9172148108482361,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,12,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/12_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/12_raw.png,0.7648853767310853,0.8696128129959106,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,13,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/13_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/13_raw.png,0.7772757115822809,0.9191816449165344,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,14,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/14_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/14_raw.png,0.7975798038806593,0.9497368931770325,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,15,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/15_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/15_raw.png,0.7012840220634777,0.9059641361236572,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,16,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/16_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/16_raw.png,0.7315810933726438,0.7470802664756775,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,17,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/17_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/17_raw.png,0.7518352093250878,0.8856160044670105,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,18,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/18_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/18_raw.png,0.6412283368805108,0.8675726056098938,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,21,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/21_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/21_raw.png,0.7802319947558924,0.879400908946991,True,ok
ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157,22,identification/data/crops_gt/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/22_raw.png,identification/data/crops_yolo/ImageFile_00680864-22da-4410-acff-4c358b903bc2_000042157/22_raw.png,0.6575153211236672,0.8961496949195862,True,ok
